Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 01:28,70,100428660,13264,805A66B50,1776.32,US Dollar,1776.32,US Dollar,Credit Card,1
2022/09/01 01:58,70,100428660,11405,8033AA1B0,316.13,US Dollar,316.13,US Dollar,Cheque,1
2022/09/01 02:48,70,100428660,117453,810766370,126.03,US Dollar,126.03,US Dollar,Cheque,1
2022/09/01 03:39,70,100428660,122151,808E5E2E0,423.18,US Dollar,423.18,US Dollar,Cheque,1
2022/09/01 05:21,70,100428660,11974,80365D680,106.36,US Dollar,106.36,US Dollar,Cash,1
2022/09/01 05:34,70,100428660,28733,81108E620,43.36,US Dollar,43.36,US Dollar,Credit Card,1
2022/09/01 06:22,70,100428660,23537,806A3C0D0,1303.29,US Dollar,1303.29,US Dollar,Cash,1
2022/09/01 07:31,70,100428660,2824,808FD5990,370.5,US Dollar,370.5,US Dollar,Cash,1
2022/09/01 08:14,70,100428660,13037,8027CF570,1009.24,US Dollar,1009.24,US Dollar,Cheque,1
2022/09/01 08:35,70,100428660,17327,803217370,162.83,US Dollar,162.83,US Dollar,Cheque,1
2022/09/01 08:50,70,100428660,31208,80C250BD0,526.04,US Dollar,526.04,US Dollar,Cheque,1
2022/09/01 09:28,70,100428660,4403,811FBC760,11056.22,US Dollar,11056.22,US Dollar,Cheque,1
2022/09/01 09:09,70,100428660,115249,81331DFE0,300.08,US Dollar,300.08,US Dollar,Cash,1
2022/09/01 10:00,70,100428660,124284,80BEC43B0,268.86,US Dollar,268.86,US Dollar,Cheque,1
2022/09/01 10:39,70,100428660,1467,810585E10,250.47,US Dollar,250.47,US Dollar,Cheque,1
2022/09/01 11:06,70,100428660,37964,80E158220,3.21,US Dollar,3.21,US Dollar,Cash,1
2022/09/01 13:24,70,100428660,1362,804602630,16.6,US Dollar,16.6,US Dollar,Credit Card,1
2022/09/01 13:46,70,100428660,15695,812CD37E0,4008.85,US Dollar,4008.85,US Dollar,Credit Card,1
2022/09/01 14:12,70,100428660,219184,80C0D8D70,827659.73,US Dollar,827659.73,US Dollar,Cash,1
2022/09/01 15:31,70,100428660,23537,803949A90,3.91,US Dollar,3.91,US Dollar,Credit Card,1
2022/09/01 17:10,70,100428660,4523,8035F5CE0,451908.7,US Dollar,451908.7,US Dollar,Cheque,1
2022/09/01 17:04,70,100428660,15916,80E131230,5373.95,US Dollar,5373.95,US Dollar,Cheque,1
2022/09/01 18:13,70,100428660,24869,80F29BD20,137.93,US Dollar,137.93,US Dollar,Cash,1
2022/09/01 20:20,70,100428660,11107,81384AC30,560.11,US Dollar,560.11,US Dollar,Cheque,1
2022/09/01 20:46,70,100428660,22205,802CCCFB0,1146.41,US Dollar,1146.41,US Dollar,Cheque,1
2022/09/01 20:55,70,100428660,19474,806002EC0,3326.25,US Dollar,3326.25,US Dollar,Cheque,1
2022/09/01 21:07,70,100428660,5140,8035FEF20,1274.16,US Dollar,1274.16,US Dollar,Credit Card,1
2022/09/01 21:53,70,100428660,220,805822770,20030000.28,US Dollar,20030000.28,US Dollar,Cheque,1
2022/09/01 21:38,70,100428660,137357,81359B180,2440.29,US Dollar,2440.29,US Dollar,Credit Card,1
2022/09/01 22:41,70,100428660,130435,80C0F9280,18666.46,US Dollar,18666.46,US Dollar,Credit Card,1
2022/09/02 00:25,70,100428660,215064,810AE3EA0,390.45,US Dollar,390.45,US Dollar,Credit Card,1
2022/09/02 01:26,70,100428660,222664,80CDFC680,4176.91,US Dollar,4176.91,US Dollar,Cheque,1
2022/09/02 01:06,70,100428660,42810,8102AEAC0,2296.72,US Dollar,2296.72,US Dollar,Cheque,1
2022/09/02 01:38,70,100428660,21940,802C641F0,7082650.61,US Dollar,7082650.61,US Dollar,Cash,1
2022/09/02 02:28,70,100428660,9371,80E49E460,6133.54,US Dollar,6133.54,US Dollar,Cash,1
2022/09/02 02:33,70,100428660,16163,80A6D5A20,1116.52,US Dollar,1116.52,US Dollar,Credit Card,1
2022/09/02 05:34,70,100428660,23885,804DC5650,2641.29,US Dollar,2641.29,US Dollar,Credit Card,1
2022/09/02 06:20,70,100428660,17729,805447960,17371.47,US Dollar,17371.47,US Dollar,Cheque,1
2022/09/02 08:02,70,100428660,4726,806C6A5F0,48.03,US Dollar,48.03,US Dollar,Cash,1
2022/09/02 08:04,70,100428660,4766,8072C1AE0,866.69,US Dollar,866.69,US Dollar,Cheque,1
2022/09/02 08:38,70,100428660,10,80D820550,2437.52,US Dollar,2437.52,US Dollar,Cheque,1
2022/09/02 09:23,70,100428660,2385,8034D2BB0,3420.2,US Dollar,3420.2,US Dollar,Credit Card,1
2022/09/02 09:34,70,100428660,250814,813484320,5075.02,US Dollar,5075.02,US Dollar,Cheque,1
2022/09/02 10:23,70,100428660,21258,803F0F700,5210.68,US Dollar,5210.68,US Dollar,Cash,1
2022/09/02 11:54,70,100428660,2845,80115AE30,939548.06,US Dollar,939548.06,US Dollar,Cash,1
2022/09/02 12:25,70,100428660,17401,809A29880,2489.52,US Dollar,2489.52,US Dollar,Credit Card,1
2022/09/02 12:42,70,100428660,19329,8106C6310,1367.82,US Dollar,1367.82,US Dollar,Cheque,1
2022/09/02 13:08,70,100428660,237354,80E01A240,3604.66,US Dollar,3604.66,US Dollar,Cheque,1
2022/09/02 13:31,70,100428660,121303,80B3ABFB0,16992.3,US Dollar,16992.3,US Dollar,Credit Card,1
2022/09/02 14:05,70,100428660,25547,806705C70,24.22,US Dollar,24.22,US Dollar,Cash,1
2022/09/02 14:06,70,100428660,24132,809942DA0,89.83,US Dollar,89.83,US Dollar,Cheque,1
2022/09/02 14:09,70,100428660,15085,80C7F9990,277.93,US Dollar,277.93,US Dollar,Cheque,1
2022/09/02 14:16,70,100428660,12446,81147C450,180.54,US Dollar,180.54,US Dollar,Cash,1
2022/09/02 15:18,70,100428660,236046,81284CD80,574.19,US Dollar,574.19,US Dollar,Cheque,1
2022/09/02 16:18,70,100428660,1420,80EBCBA60,19607.34,US Dollar,19607.34,US Dollar,Credit Card,1
2022/09/02 16:21,70,100428660,11813,80ED33D50,157.69,US Dollar,157.69,US Dollar,Credit Card,1
2022/09/02 16:30,70,100428660,1047,801C31E90,1773.67,US Dollar,1773.67,US Dollar,Cheque,1
2022/09/02 16:42,70,100428660,27444,8133C7FE0,4456.58,US Dollar,4456.58,US Dollar,Cheque,1
2022/09/02 17:08,70,100428660,15695,807A03CC0,1614.74,US Dollar,1614.74,US Dollar,Cash,1
2022/09/02 17:02,70,100428660,123102,80D2ACC90,25284.76,US Dollar,25284.76,US Dollar,Credit Card,1
2022/09/02 17:18,70,100428660,53160,813908380,7910.0,US Dollar,7910.0,US Dollar,Credit Card,1
2022/09/02 17:34,70,100428660,1244,80AEED230,291.94,US Dollar,291.94,US Dollar,Credit Card,1
2022/09/02 21:05,70,100428660,214615,8075AB220,584.63,US Dollar,584.63,US Dollar,Cheque,1
2022/09/03 00:48,70,100428660,4726,80F2BDA90,3259.52,US Dollar,3259.52,US Dollar,Cheque,1
2022/09/03 04:10,70,100428660,111764,80DA37190,13131.12,US Dollar,13131.12,US Dollar,Cheque,1
2022/09/03 05:34,70,100428660,2845,80459C170,13.18,US Dollar,13.18,US Dollar,Cash,1
2022/09/03 06:03,70,100428660,16606,810EF66A0,22115.79,US Dollar,22115.79,US Dollar,Credit Card,1
2022/09/03 06:49,70,100428660,3420,8016136C0,84.7,US Dollar,84.7,US Dollar,Cheque,1
2022/09/03 06:55,70,100428660,3229,80593F210,572.64,US Dollar,572.64,US Dollar,Cheque,1
2022/09/03 06:32,70,100428660,248047,8123123E0,100.0,US Dollar,100.0,US Dollar,Cheque,1
2022/09/03 07:16,70,100428660,6179,80AA7BFF0,1986.8,US Dollar,1986.8,US Dollar,Cash,1
2022/09/03 07:58,70,100428660,16606,806D3B040,317.54,US Dollar,317.54,US Dollar,Cheque,1
2022/09/03 08:25,70,100428660,10232,806FDA690,251.37,US Dollar,251.37,US Dollar,Cheque,1
2022/09/03 08:50,70,100428660,3229,809C1BB00,1885.2,US Dollar,1885.2,US Dollar,Credit Card,1
2022/09/03 12:27,70,100428660,908,800A28DE0,1108.13,US Dollar,1108.13,US Dollar,Credit Card,1
2022/09/03 14:12,70,100428660,11471,80C095D40,55.57,US Dollar,55.57,US Dollar,Cheque,1
2022/09/03 17:16,70,100428660,111425,80C0D1E90,394.31,US Dollar,394.31,US Dollar,Credit Card,1
2022/09/03 17:50,70,100428660,1411,8104722C0,1494.0,US Dollar,1494.0,US Dollar,Cheque,1
2022/09/03 19:06,70,100428660,4523,8033A0A30,3478.54,US Dollar,3478.54,US Dollar,Credit Card,1
2022/09/03 19:52,70,100428660,5836,81336FCC0,7900.55,US Dollar,7900.55,US Dollar,Cash,1
2022/09/04 00:22,70,100428660,1411,80407A190,3289.9,US Dollar,3289.9,US Dollar,Credit Card,1
2022/09/04 01:18,70,100428660,17327,80724FA90,1159.05,US Dollar,1159.05,US Dollar,Credit Card,1
2022/09/04 01:48,70,100428660,228921,80D5ED2F0,776.86,US Dollar,776.86,US Dollar,Cheque,1
2022/09/04 06:20,70,100428660,29802,8111290F0,59.26,US Dollar,59.26,US Dollar,Cash,1
2022/09/04 10:15,70,100428660,122151,81112BB40,214.0,US Dollar,214.0,US Dollar,Credit Card,1
2022/09/05 02:21,70,100428660,117299,809FC35A0,516.65,US Dollar,516.65,US Dollar,Cheque,1
2022/09/05 02:59,70,100428660,19329,80AE91D70,238.47,US Dollar,238.47,US Dollar,Credit Card,1
2022/09/05 02:35,70,100428660,33389,80DE37D50,109.69,US Dollar,109.69,US Dollar,Credit Card,1
2022/09/05 03:26,70,100428660,17907,807B27240,16783.12,US Dollar,16783.12,US Dollar,Cash,1
2022/09/05 03:28,70,100428660,137972,80ED95BC0,5570.82,US Dollar,5570.82,US Dollar,Credit Card,1
2022/09/05 03:15,70,100428660,247368,8145D4C50,126.79,US Dollar,126.79,US Dollar,Cheque,1
2022/09/05 03:51,70,100428660,215841,805E98B50,1274.73,US Dollar,1274.73,US Dollar,Credit Card,1
2022/09/05 03:57,70,100428660,17425,80B599740,12125.49,US Dollar,12125.49,US Dollar,Cheque,1
2022/09/05 04:56,70,100428660,1244,802E02D00,927.96,US Dollar,927.96,US Dollar,Cheque,1
2022/09/05 08:10,70,100428660,28827,809B979F0,37.29,US Dollar,37.29,US Dollar,Credit Card,1
2022/09/05 08:44,70,100428660,33780,813AE13E0,1601.29,US Dollar,1601.29,US Dollar,Credit Card,1
2022/09/05 10:39,70,100428660,1853,801E86180,1426.38,US Dollar,1426.38,US Dollar,Cash,1
2022/09/05 12:03,70,100428660,5836,8028F8BE0,23639.04,US Dollar,23639.04,US Dollar,Credit Card,1
2022/09/05 14:17,70,100428660,10,80426E450,172.88,US Dollar,172.88,US Dollar,Credit Card,1
2022/09/05 14:26,70,100428660,19888,8089B1C60,19905.92,US Dollar,19905.92,US Dollar,Cheque,1
2022/09/05 15:50,70,100428660,1292,8005F0950,259.63,US Dollar,259.63,US Dollar,Cash,1
2022/09/05 15:31,70,100428660,1420,800E73F90,706.56,US Dollar,706.56,US Dollar,Cheque,1
2022/09/05 16:01,70,100428660,213952,807CA1330,1347.63,US Dollar,1347.63,US Dollar,Cheque,1
2022/09/05 17:46,70,100428660,116845,80B5B2DB0,2371.81,US Dollar,2371.81,US Dollar,Cheque,1
2022/09/05 18:29,70,100428660,4503,802134DE0,52.45,US Dollar,52.45,US Dollar,Cheque,1
2022/09/05 18:12,70,100428660,1244,807D9DB50,213.12,US Dollar,213.12,US Dollar,Cheque,1
2022/09/05 18:18,70,100428660,3242,80B902730,565.66,US Dollar,565.66,US Dollar,Credit Card,1
2022/09/05 19:17,70,100428660,19746,81118E180,11505.86,US Dollar,11505.86,US Dollar,Credit Card,1
2022/09/05 20:50,70,100428660,231490,811E1EF40,38.09,US Dollar,38.09,US Dollar,Cheque,1
2022/09/05 22:59,70,100428660,1467,8008DD4A0,268692.86,US Dollar,268692.86,US Dollar,Cheque,1
2022/09/05 23:09,70,100428660,4242,8033F0340,312745.81,US Dollar,312745.81,US Dollar,Cash,1
2022/09/05 23:27,70,100428660,28771,80762F540,495353.97,US Dollar,495353.97,US Dollar,Cash,1
2022/09/06 00:29,70,100428660,17729,8055DC880,144.74,US Dollar,144.74,US Dollar,Credit Card,1
2022/09/06 01:45,70,100428660,14077,802565AF0,3217.86,US Dollar,3217.86,US Dollar,Credit Card,1
2022/09/06 01:45,70,100428660,122702,810DA44D0,10033.66,US Dollar,10033.66,US Dollar,Credit Card,1
2022/09/06 01:45,70,100428660,4503,8112167F0,121.29,US Dollar,121.29,US Dollar,Credit Card,1
2022/09/06 01:54,70,100428660,5836,8144BD5F0,139.78,US Dollar,139.78,US Dollar,Cheque,1
2022/09/06 02:40,70,100428660,513,805235490,10034.05,US Dollar,10034.05,US Dollar,Cheque,1
2022/09/06 03:06,70,100428660,53160,813908380,1617.25,US Dollar,1617.25,US Dollar,Cheque,1
2022/09/06 05:43,70,100428660,29292,80C80DB00,8.7,US Dollar,8.7,US Dollar,Cash,1
2022/09/06 05:59,70,100428660,221891,810B24C80,248.86,US Dollar,248.86,US Dollar,Credit Card,1
2022/09/06 07:23,70,100428660,211050,810B20FC0,180.34,US Dollar,180.34,US Dollar,Credit Card,1
2022/09/06 07:45,70,100428660,28255,809056E80,159.89,US Dollar,159.89,US Dollar,Cheque,1
2022/09/06 08:34,70,100428660,1420,805B6EB10,6227.55,US Dollar,6227.55,US Dollar,Credit Card,1
2022/09/06 09:27,70,100428660,24132,802CDD790,180656.59,US Dollar,180656.59,US Dollar,Cheque,1
2022/09/06 10:11,70,100428660,15723,80A644EB0,21577.87,US Dollar,21577.87,US Dollar,Credit Card,1
2022/09/06 11:14,70,100428660,1241,800EEA500,110.99,US Dollar,110.99,US Dollar,Credit Card,1
2022/09/06 11:05,70,100428660,218885,80734D8C0,319.47,US Dollar,319.47,US Dollar,Cheque,1
2022/09/06 11:30,70,100428660,28733,81108E620,43.36,US Dollar,43.36,US Dollar,Credit Card,1
2022/09/06 15:01,70,100428660,1420,800659240,9151.93,US Dollar,9151.93,US Dollar,Credit Card,1
2022/09/06 15:17,70,100428660,11107,8042948D0,241.96,US Dollar,241.96,US Dollar,Credit Card,1
2022/09/06 15:49,70,100428660,123102,80D2ACC90,2314294.52,US Dollar,2314294.52,US Dollar,Cheque,1
2022/09/06 16:52,70,100428660,1688,800704A30,7093.06,US Dollar,7093.06,US Dollar,Cheque,1
2022/09/06 16:30,70,100428660,122151,81112BB40,214.0,US Dollar,214.0,US Dollar,Credit Card,1
2022/09/06 17:03,70,100428660,3149,80A3807D0,202.61,US Dollar,202.61,US Dollar,Cheque,1
2022/09/06 19:06,70,100428660,221891,809930160,990.13,US Dollar,990.13,US Dollar,Cheque,1
2022/09/06 20:27,70,100428660,10,809C486E0,312.94,US Dollar,312.94,US Dollar,Credit Card,1
2022/09/06 22:33,70,100428660,29279,80475E4D0,294.02,US Dollar,294.02,US Dollar,Cheque,1
2022/09/06 23:18,70,100428660,15916,804A799C0,3490.23,US Dollar,3490.23,US Dollar,Cheque,1
2022/09/06 23:42,70,100428660,11474,80D066C20,57.42,US Dollar,57.42,US Dollar,Cash,1
2022/09/07 00:38,70,100428660,13037,801267440,11.5,US Dollar,11.5,US Dollar,Credit Card,1
2022/09/07 02:15,70,100428660,11296,80228C6F0,138.88,US Dollar,138.88,US Dollar,Cheque,1
2022/09/07 03:05,70,100428660,14325,8061702B0,27.99,US Dollar,27.99,US Dollar,Credit Card,1
2022/09/07 03:29,70,100428660,250830,8135B93C0,51694.53,US Dollar,51694.53,US Dollar,Cheque,1
2022/09/07 04:50,70,100428660,1420,80136E510,2571.12,US Dollar,2571.12,US Dollar,Cheque,1
2022/09/07 05:09,70,100428660,1124,80087FCB0,14.42,US Dollar,14.42,US Dollar,Credit Card,1
2022/09/07 05:36,70,100428660,12381,803306D10,848.86,US Dollar,848.86,US Dollar,Credit Card,1
2022/09/07 11:30,70,100428660,1467,800265A20,208.15,US Dollar,208.15,US Dollar,Cheque,1
2022/09/07 11:42,70,100428660,11030,812157FE0,9300.63,US Dollar,9300.63,US Dollar,Credit Card,1
2022/09/07 12:27,70,100428660,27564,8104B21B0,2.6,US Dollar,2.6,US Dollar,Cash,1
2022/09/07 13:00,70,100428660,221374,813AB8C90,1046.89,US Dollar,1046.89,US Dollar,Credit Card,1
2022/09/07 13:51,70,100428660,28771,80E4039F0,82823.49,US Dollar,82823.49,US Dollar,Cheque,1
2022/09/07 14:03,70,100428660,1,800057620,1619.79,US Dollar,1619.79,US Dollar,Cheque,1
2022/09/07 14:28,70,100428660,126426,80A1819A0,195.4,US Dollar,195.4,US Dollar,Credit Card,1
2022/09/07 14:46,70,100428660,11642,8073649F0,155.49,US Dollar,155.49,US Dollar,Cheque,1
2022/09/07 15:10,70,100428660,213580,807CB9A90,204.63,US Dollar,204.63,US Dollar,Credit Card,1
2022/09/07 16:31,70,100428660,143508,8141AA570,262.69,US Dollar,262.69,US Dollar,Credit Card,1
2022/09/07 17:10,70,100428660,2627,8015F56C0,203.24,US Dollar,203.24,US Dollar,Credit Card,1
2022/09/07 18:27,70,100428660,23537,801DD8640,705.78,US Dollar,705.78,US Dollar,Credit Card,1
2022/09/07 19:09,70,100428660,3149,80EBBC760,2200.44,US Dollar,2200.44,US Dollar,Credit Card,1
2022/09/07 19:41,70,100428660,1362,800E86C80,256.82,US Dollar,256.82,US Dollar,Cheque,1
2022/09/07 20:32,70,100428660,1588,8005C1C10,4395.9,US Dollar,4395.9,US Dollar,Credit Card,1
2022/09/07 20:51,70,100428660,115700,8084645B0,3600.48,US Dollar,3600.48,US Dollar,Cash,1
2022/09/07 21:59,70,100428660,11904,809F93CB0,122.85,US Dollar,122.85,US Dollar,Credit Card,1
2022/09/07 22:39,70,100428660,247368,8135D6D90,411.05,US Dollar,411.05,US Dollar,Cheque,1
2022/09/07 23:36,70,100428660,11474,800BBF440,62874.27,US Dollar,62874.27,US Dollar,Cheque,1
2022/09/08 02:44,70,100428660,1124,80087FCB0,167.72,US Dollar,167.72,US Dollar,Cheque,1
2022/09/08 03:11,70,100428660,12735,802AE1C90,1258.0,US Dollar,1258.0,US Dollar,Cheque,1
2022/09/08 04:38,70,100428660,20226,80B535C20,675.92,US Dollar,675.92,US Dollar,Cash,1
2022/09/08 05:40,70,100428660,29317,810D0D150,11849.94,US Dollar,11849.94,US Dollar,Credit Card,1
2022/09/08 05:51,70,100428660,40187,81115FDA0,1609.72,US Dollar,1609.72,US Dollar,Cheque,1
2022/09/08 07:33,70,100428660,23833,807D6C2E0,2757.8,US Dollar,2757.8,US Dollar,Cheque,1
2022/09/08 08:13,70,100428660,117299,80BB9E670,268.06,US Dollar,268.06,US Dollar,Credit Card,1
2022/09/08 08:57,70,100428660,908,801FFD5D0,8792.54,US Dollar,8792.54,US Dollar,Credit Card,1
2022/09/08 09:18,70,100428660,123773,80C311B10,94.29,US Dollar,94.29,US Dollar,Credit Card,1
2022/09/08 09:07,70,100428660,113744,80DF1FC30,8725.63,US Dollar,8725.63,US Dollar,Cash,1
2022/09/08 09:35,70,100428660,1411,8008CF190,219.57,US Dollar,219.57,US Dollar,Cash,1
2022/09/08 09:37,70,100428660,9371,809F14180,9987.44,US Dollar,9987.44,US Dollar,Cheque,1
2022/09/08 11:28,70,100428660,223041,8136A3560,15088.4,US Dollar,15088.4,US Dollar,Cheque,1
2022/09/08 11:41,70,100428660,11157,8055CAB00,39.56,US Dollar,39.56,US Dollar,Credit Card,1
2022/09/08 12:43,70,100428660,18324,809FFE610,68402.07,US Dollar,68402.07,US Dollar,Cash,1
2022/09/08 14:24,70,100428660,24515,80D7F8DD0,3414.04,US Dollar,3414.04,US Dollar,Credit Card,1
2022/09/08 14:23,70,100428660,43311,813AB5140,618.1,US Dollar,618.1,US Dollar,Cheque,1
2022/09/08 16:23,70,100428660,147725,81425F530,589.05,US Dollar,589.05,US Dollar,Cheque,1
2022/09/08 17:07,70,100428660,233252,80DEE6E80,89.88,US Dollar,89.88,US Dollar,Credit Card,1
2022/09/08 18:08,70,100428660,1588,809F49CD0,10195.55,US Dollar,10195.55,US Dollar,Cheque,1
2022/09/08 18:57,70,100428660,23842,804F51990,139.42,US Dollar,139.42,US Dollar,Credit Card,1
2022/09/08 19:36,70,100428660,14804,8075D55F0,237.33,US Dollar,237.33,US Dollar,Cheque,1
2022/09/08 21:28,70,100428660,22164,8051AABC0,1864.57,US Dollar,1864.57,US Dollar,Cheque,1
2022/09/08 21:04,70,100428660,214621,8134FEBC0,50.63,US Dollar,50.63,US Dollar,Credit Card,1
2022/09/09 01:29,70,100428660,18819,80486DEB0,660975.45,US Dollar,660975.45,US Dollar,Cheque,1
2022/09/09 01:08,70,100428660,5394,80C118D80,3572.36,US Dollar,3572.36,US Dollar,Cheque,1
2022/09/09 02:13,70,100428660,11157,801267970,35031.39,US Dollar,35031.39,US Dollar,Cheque,1
2022/09/09 02:06,70,100428660,29404,812605260,320.52,US Dollar,320.52,US Dollar,Cheque,1
2022/09/09 02:49,70,100428660,30775,80F2F7770,1790434.47,US Dollar,1790434.47,US Dollar,Cash,1
2022/09/09 02:50,70,100428660,226041,8138C3670,534.06,US Dollar,534.06,US Dollar,Cheque,1
2022/09/09 03:07,70,100428660,1068,8022308A0,411.5,US Dollar,411.5,US Dollar,Credit Card,1
2022/09/09 03:50,70,100428660,513,8005FF6D0,16279.09,US Dollar,16279.09,US Dollar,Cheque,1
2022/09/09 04:08,70,100428660,7042,803AC08F0,5841.37,US Dollar,5841.37,US Dollar,Cheque,1
2022/09/09 04:42,70,100428660,137196,811C5CDB0,1225.19,US Dollar,1225.19,US Dollar,Cash,1
2022/09/09 05:12,70,100428660,513,800CD60F0,688.96,US Dollar,688.96,US Dollar,Cheque,1
2022/09/09 05:16,70,100428660,11474,80D7B95D0,21.5,US Dollar,21.5,US Dollar,Credit Card,1
2022/09/09 05:34,70,100428660,1362,800CEA850,129.99,US Dollar,129.99,US Dollar,Credit Card,1
2022/09/09 06:06,70,100428660,219184,80C0D8D70,8092.92,US Dollar,8092.92,US Dollar,Credit Card,1
2022/09/09 06:55,70,100428660,236046,80E05DDF0,135.42,US Dollar,135.42,US Dollar,Cheque,1
2022/09/09 07:32,70,100428660,27444,803192310,44.76,US Dollar,44.76,US Dollar,Cheque,1
2022/09/09 07:49,70,100428660,16136,8059E6A90,282.45,US Dollar,282.45,US Dollar,Cheque,1
2022/09/09 08:06,70,100428660,24515,804E33730,2921.5,US Dollar,2921.5,US Dollar,Cash,1
2022/09/09 09:38,70,100428660,17425,802CC46F0,8461.48,US Dollar,8461.48,US Dollar,Credit Card,1
2022/09/09 10:27,70,100428660,118453,8100AD0C0,56.64,US Dollar,56.64,US Dollar,Cheque,1
2022/09/09 11:04,70,100428660,2385,80352F4B0,299.82,US Dollar,299.82,US Dollar,Cheque,1
2022/09/09 11:47,70,100428660,11471,801646F40,167.47,US Dollar,167.47,US Dollar,Cheque,1
2022/09/09 12:46,70,100428660,12719,80C798460,49750.1,US Dollar,49750.1,US Dollar,Cheque,1
2022/09/09 14:02,70,100428660,12,8032F7300,19.64,US Dollar,19.64,US Dollar,Cash,1
2022/09/09 14:49,70,100428660,2952,806D37450,737.24,US Dollar,737.24,US Dollar,Cheque,1
2022/09/09 14:48,70,100428660,15040,807AF9390,434.36,US Dollar,434.36,US Dollar,Cheque,1
2022/09/09 15:32,70,100428660,12979,807CEBAF0,58.26,US Dollar,58.26,US Dollar,Credit Card,1
2022/09/09 15:48,70,100428660,111491,80DCAC300,2.28,US Dollar,2.28,US Dollar,Cheque,1
2022/09/09 15:36,70,100428660,25547,810DFB6C0,2458.59,US Dollar,2458.59,US Dollar,Cheque,1
2022/09/09 16:28,70,100428660,701,80EC30550,501.69,US Dollar,501.69,US Dollar,Credit Card,1
2022/09/09 19:36,70,100428660,1292,8051A4680,251.73,US Dollar,251.73,US Dollar,Cheque,1
2022/09/09 19:58,70,100428660,701,809FBC0B0,15545.11,US Dollar,15545.11,US Dollar,Credit Card,1
2022/09/09 20:45,70,100428660,22164,801726B10,6374.88,US Dollar,6374.88,US Dollar,Cheque,1
2022/09/09 21:28,70,100428660,1411,802310A80,627.05,US Dollar,627.05,US Dollar,Cheque,1
2022/09/09 21:05,70,100428660,21174,805AE5230,137.6,US Dollar,137.6,US Dollar,Cash,1
2022/09/09 23:08,70,100428660,19474,80645DA30,8884.12,US Dollar,8884.12,US Dollar,Cheque,1
