Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/06 00:35,1,800057D40,1665,800F013F0,106.79,US Dollar,106.79,US Dollar,Cheque,0
2022/09/08 22:37,1,800056160,10,800254310,104.46,US Dollar,104.46,US Dollar,Cheque,0
2022/09/07 21:38,1,800056CB0,1674,800618D90,15532.45,US Dollar,15532.45,US Dollar,Credit Card,0
2022/09/02 06:51,10,800056660,10,800056660,3011.78,US Dollar,3011.78,US Dollar,Cheque,0
2022/09/08 22:12,15768,8149656B0,15768,8149656B0,90.0,US Dollar,90.0,US Dollar,Cheque,0
2022/09/02 15:56,1,800057D40,1467,80038D0D0,3393285.95,US Dollar,3393285.95,US Dollar,Wire,0
2022/09/04 07:12,1,800057D40,513,8005A1B80,529.35,US Dollar,529.35,US Dollar,Cheque,0
2022/09/02 15:47,10,800052F90,21611,80BFF7F60,3601023.03,US Dollar,3601023.03,US Dollar,Cash,0
2022/09/07 03:39,10,800052F90,513,8003C0B00,237.78,US Dollar,237.78,US Dollar,Credit Card,0
2022/09/07 05:19,1,800057D40,21575,8010F2720,1147.8,US Dollar,1147.8,US Dollar,Cheque,0
2022/09/06 08:46,1,800056CB0,1674,800618D90,593.26,US Dollar,593.26,US Dollar,Wire,0
2022/09/02 19:08,12,800043C00,21575,811A0DB50,1274.27,US Dollar,1274.27,US Dollar,Credit Card,0
2022/09/09 21:22,1,800056370,1,800056370,4208.92,US Dollar,4208.92,US Dollar,Cash,0
2022/09/03 02:06,1,800057D40,220,80047E7B0,3332.02,US Dollar,3332.02,US Dollar,ACH,0
2022/09/02 05:05,1,800056CB0,13264,801BB7120,283.08,US Dollar,283.08,US Dollar,Cheque,0
2022/09/08 22:08,1,800056370,1068,802201890,9239.04,US Dollar,9239.04,US Dollar,Credit Card,0
2022/09/01 01:18,1,800057620,1362,8002CE270,25667.5,US Dollar,25667.5,US Dollar,Credit Card,0
2022/09/02 21:28,12,800054B70,2627,812FBF8E0,64.67,US Dollar,64.67,US Dollar,ACH,0
2022/09/01 00:23,12,800054B70,513,8003E9220,8763.73,US Dollar,8763.73,US Dollar,Credit Card,0
2022/09/06 00:24,10,800043990,3698,804836490,1981.56,US Dollar,1981.56,US Dollar,Cheque,0
2022/09/08 20:07,15768,8149656B0,15768,8149656B0,5681.31,US Dollar,5681.31,US Dollar,Cheque,0
2022/09/04 08:42,1,800056CB0,1674,800618D90,4792.07,US Dollar,4792.07,US Dollar,Cheque,0
2022/09/09 00:32,1,800057A10,220,80010BC70,767.79,US Dollar,767.79,US Dollar,Credit Card,0
2022/09/05 18:58,15768,8149656B0,15768,8149656B0,90.0,US Dollar,90.0,US Dollar,Cheque,0
2022/09/04 02:47,1,800056370,14325,801A21E40,5754.48,US Dollar,5754.48,US Dollar,Cheque,0
2022/09/01 00:00,1,800057A10,12,800473570,1433.68,US Dollar,1433.68,US Dollar,Cheque,0
2022/09/08 01:38,1,800057D40,1665,800F013F0,106.79,US Dollar,106.79,US Dollar,Cheque,0
2022/09/04 14:10,1,800056370,113744,810F03D20,25.94,US Dollar,25.94,US Dollar,Cheque,0
2022/09/06 05:57,10,800042E70,10,800042E70,226.47,US Dollar,226.47,US Dollar,Credit Card,0
2022/09/07 23:31,1,800056370,1,800056370,891.25,US Dollar,891.25,US Dollar,Credit Card,0
2022/09/02 16:53,10,800056660,241686,81267E980,44.33,US Dollar,44.33,US Dollar,Cheque,0
2022/09/03 14:10,12,800054B70,2627,812FBF8E0,64.67,US Dollar,64.67,US Dollar,ACH,0
2022/09/03 04:24,1,800056370,1,800056370,2226.36,US Dollar,2226.36,US Dollar,Cheque,0
2022/09/02 06:51,10,800056660,10,800056660,568.65,US Dollar,568.65,US Dollar,Credit Card,0
2022/09/02 07:57,1,800057D40,10,8000ECF50,3005.12,US Dollar,3005.12,US Dollar,Cash,0
2022/09/04 08:52,1,800056CB0,1674,800618D90,15532.45,US Dollar,15532.45,US Dollar,Credit Card,0
2022/09/09 00:25,1,800056160,1362,80034D670,3224.07,US Dollar,3224.07,US Dollar,Cheque,0
2022/09/02 15:55,10,800052F90,21611,80BFF7F60,25557.19,US Dollar,25557.19,US Dollar,Credit Card,0
2022/09/10 23:23,12,800043C00,12,800043C00,51610.28,US Dollar,51610.28,US Dollar,Wire,0
2022/09/07 07:20,1,800056160,22164,813504B00,69.5,US Dollar,69.5,US Dollar,Cheque,0
2022/09/05 09:48,1,800056160,1292,8001E6D40,44.85,US Dollar,44.85,US Dollar,Cheque,0
2022/09/01 05:55,10,800052F90,220,8001AB620,37.38,US Dollar,37.38,US Dollar,Credit Card,0
2022/09/10 01:43,12,800054B70,2627,812FBF8E0,64.67,US Dollar,64.67,US Dollar,ACH,0
2022/09/08 09:32,10,800042E70,10,8001882D0,1485.8,US Dollar,1485.8,US Dollar,Credit Card,0
2022/09/03 00:52,1,800056CB0,1674,800618D90,593.26,US Dollar,593.26,US Dollar,Wire,0
2022/09/10 04:48,1,800057A10,1411,80490AFC0,381.13,US Dollar,381.13,US Dollar,Cheque,0
2022/09/01 00:20,1,800057A10,12,800473570,21.04,US Dollar,21.04,US Dollar,Wire,0
2022/09/06 11:09,1,800057D40,1292,8001DE1B0,380.34,US Dollar,380.34,US Dollar,Cheque,0
2022/09/08 22:06,1,800056370,113744,810F03D20,25.94,US Dollar,25.94,US Dollar,Cheque,0
2022/09/06 20:19,15768,8149656B0,15768,8149656B0,989.42,US Dollar,989.42,US Dollar,ACH,0
2022/09/05 20:34,12,800043C00,12,800043C00,201384.84,US Dollar,201384.84,US Dollar,Cheque,0
2022/09/03 19:58,10,800042E70,17732,809755E00,87.33,US Dollar,87.33,US Dollar,Credit Card,0
2022/09/07 08:57,10,800056660,241686,81267E980,251.87,US Dollar,251.87,US Dollar,Cash,0
2022/09/02 10:54,12,800054B70,1601,800BA8190,522.27,US Dollar,522.27,US Dollar,Cash,0
2022/09/10 21:32,1,800056370,1068,802201890,9239.04,US Dollar,9239.04,US Dollar,Credit Card,0
2022/09/02 00:33,1,800056370,1,800056370,891.25,US Dollar,891.25,US Dollar,Credit Card,0
2022/09/02 00:21,10,800052F90,220,8001AB620,37.38,US Dollar,37.38,US Dollar,Credit Card,0
2022/09/07 11:20,10,800042E70,22758,8027130A0,4491.83,Euro,4491.83,Euro,Cheque,0
2022/09/09 13:01,1,800057620,1362,8002CE270,5012.14,US Dollar,5012.14,US Dollar,Wire,0
2022/09/04 04:37,10,800052F90,220,8001AB620,479.34,US Dollar,479.34,US Dollar,Cheque,0
2022/09/08 03:30,1,800056370,17907,811A40B40,14.22,US Dollar,14.22,US Dollar,Cash,0
2022/09/07 23:07,1,800057D40,220,80047E7B0,3332.02,US Dollar,3332.02,US Dollar,ACH,0
2022/09/04 10:37,1,800056370,1068,802201890,9239.04,US Dollar,9239.04,US Dollar,Credit Card,0
2022/09/01 00:47,10,800042E70,1674,8008150E0,115.26,US Dollar,115.26,US Dollar,Cheque,0
2022/09/09 00:19,1,800057D40,1665,800F013F0,28.14,US Dollar,28.14,US Dollar,Cash,0
2022/09/01 01:02,10,800052F90,513,8003C0B00,232.59,US Dollar,232.59,US Dollar,Cheque,0
2022/09/01 20:10,12,800054B70,220,8001933D0,302.85,US Dollar,302.85,US Dollar,Credit Card,0
2022/09/05 03:36,10,800043990,12,8001F7C90,183.42,US Dollar,183.42,US Dollar,Credit Card,0
2022/09/05 21:56,1,800056CB0,220,800119BA0,29807.11,US Dollar,29807.11,US Dollar,Cheque,0
2022/09/09 07:37,12,800043C00,32464,80D30A090,44.89,US Dollar,44.89,US Dollar,Cheque,0
2022/09/07 10:40,12,800043C00,1362,8010D7100,292.01,US Dollar,292.01,US Dollar,Credit Card,0
2022/09/08 22:15,1,800056370,113744,810F03D20,88.72,US Dollar,88.72,US Dollar,Credit Card,0
2022/09/08 09:26,1,800056160,1362,80034D670,2153.58,US Dollar,2153.58,US Dollar,ACH,0
2022/09/10 00:54,1,800056370,13037,801958E70,447.68,US Dollar,447.68,US Dollar,Cheque,0
2022/09/09 09:02,1,800056CB0,224466,80D2B52C0,5047.55,US Dollar,5047.55,US Dollar,Cheque,0
2022/09/09 04:23,10,800056660,115700,809461CA0,2976.02,US Dollar,2976.02,US Dollar,Credit Card,0
2022/09/08 23:16,1,800057620,1362,8002CE270,127581.58,US Dollar,127581.58,US Dollar,Cheque,0
2022/09/06 11:02,12,800054B70,1,800403FE0,348.72,US Dollar,348.72,US Dollar,Cheque,0
2022/09/08 10:41,12,800043C00,1362,8010D7100,292.01,US Dollar,292.01,US Dollar,Credit Card,0
2022/09/05 05:20,10,800052F90,1362,80025B690,388.61,US Dollar,388.61,US Dollar,Credit Card,0
2022/09/01 01:29,1,800056CB0,15916,80285CE30,8792.12,US Dollar,8792.12,US Dollar,Credit Card,0
2022/09/06 04:18,10,800043990,1,80011E2A0,7960.31,US Dollar,7960.31,US Dollar,Credit Card,0
2022/09/02 19:07,1,800057D40,220,80047E7B0,3332.02,US Dollar,3332.02,US Dollar,ACH,0
2022/09/05 19:12,10,800043990,11296,8007A88C0,292007.7,US Dollar,292007.7,US Dollar,ACH,0
2022/09/08 00:14,1729,802CDB560,10,800052F90,34.77,US Dollar,34.77,US Dollar,Credit Card,0
2022/09/09 18:47,70,100428660,1,800057620,589.14,US Dollar,589.14,US Dollar,Cash,0
2022/09/07 22:53,12,800043C00,1,8000F4D20,3192.7,US Dollar,3192.7,US Dollar,Cheque,0
2022/09/08 11:02,12,800043C00,32464,80D30A090,44.89,US Dollar,44.89,US Dollar,Cheque,0
2022/09/06 11:39,1,800056370,17907,811A40B40,178.15,US Dollar,178.15,US Dollar,Cheque,0
2022/09/05 20:40,12,800043C00,12,800043C00,20583.89,US Dollar,20583.89,US Dollar,Credit Card,0
2022/09/02 20:52,1,800057620,1362,8002CE270,25667.5,US Dollar,25667.5,US Dollar,Credit Card,0
2022/09/08 08:16,10,800052F90,220,8001AB620,479.34,US Dollar,479.34,US Dollar,Cheque,0
2022/09/01 14:48,12,800043C00,12,800043C00,51610.28,US Dollar,51610.28,US Dollar,Wire,0
2022/09/10 01:57,1,800057D40,12,800150F20,924.26,US Dollar,924.26,US Dollar,Cheque,0
2022/09/02 04:59,12,800043C00,12,800043C00,51610.28,US Dollar,51610.28,US Dollar,Wire,0
2022/09/02 16:23,12,800054B70,1,800403FE0,348.72,US Dollar,348.72,US Dollar,Cheque,0
2022/09/09 20:17,10,800043990,10642,80D0B59C0,4855.04,US Dollar,4855.04,US Dollar,Cheque,0
2022/09/08 07:58,10,800052F90,1674,8006292E0,449.25,US Dollar,449.25,US Dollar,Cash,0
2022/09/04 11:04,12,800054B70,12,800054B70,219.13,Euro,256.77,US Dollar,ACH,0
2022/09/04 11:33,70,100428660,1,800057620,348.72,US Dollar,348.72,US Dollar,Credit Card,0
2022/09/02 01:17,1,800057A10,1,800057A10,866419.14,US Dollar,866419.14,US Dollar,Cash,0
2022/09/04 07:43,1,800057A10,1467,800C06E60,284.76,US Dollar,284.76,US Dollar,Cheque,0
2022/09/08 07:05,1,800056370,13037,801958E70,106.17,US Dollar,106.17,US Dollar,Credit Card,0
2022/09/02 16:04,70,100428660,1,800057D40,851.11,US Dollar,851.11,US Dollar,Cheque,0
2022/09/05 06:36,1,800057D40,795,8005F5810,793.66,US Dollar,793.66,US Dollar,Credit Card,0
2022/09/01 16:22,1,800056CB0,224466,80D2B52C0,342.21,US Dollar,342.21,US Dollar,Cash,0
2022/09/08 22:34,1,800056CB0,224466,80D2B52C0,5047.55,US Dollar,5047.55,US Dollar,Cheque,0
2022/09/09 05:01,10,800043990,11296,8007A88C0,272950.92,US Dollar,272950.92,US Dollar,Cheque,0
2022/09/06 19:30,1,800056370,14325,801A21E40,5754.48,US Dollar,5754.48,US Dollar,Cheque,0
2022/09/02 23:29,1,800056CB0,224466,80D2B52C0,342.21,US Dollar,342.21,US Dollar,Cash,0
